speed_kmh,vehicle_mileage_kmpl,acceleration_mps2,braking_mps2,distance_km,traffic_level_heavy,traffic_level_low,traffic_level_moderate,ac_usage_high,ac_usage_low,ac_usage_moderate,vehicle_load_heavy,vehicle_load_light,vehicle_load_normal,road_type_city,road_type_highway,road_type_mixed
110.68,20.7,1.5,2.73,200.23,1,0,0,0,1,0,1,0,0,1,0,0
118.64,15.24,3.76,2.97,222.33,0,0,1,0,1,0,0,1,0,1,0,0
61.39,15.71,2.25,0.89,48.05,0,0,1,1,0,0,1,0,0,0,0,1
44.07,20.13,3.0,1.99,34.18,0,0,1,1,0,0,1,0,0,1,0,0
113.69,17.83,3.94,2.61,14.52,0,0,1,0,0,1,0,1,0,1,0,0
67.0,15.18,0.17,0.25,10.86,0,1,0,0,0,1,0,1,0,0,1,0
69.45,19.52,2.17,1.44,132.35,1,0,0,0,0,1,0,1,0,1,0,0
69.89,17.09,2.9,1.62,285.87,0,0,1,0,0,1,0,1,0,0,1,0
43.22,12.81,0.38,1.91,271.05,0,0,1,0,0,1,0,0,1,1,0,0
113.76,17.32,1.43,0.74,18.3,0,1,0,1,0,0,1,0,0,0,1,0
95.15,20.19,3.88,0.48,73.04,0,1,0,1,0,0,0,1,0,1,0,0
78.85,12.82,1.25,3.0,208.63,0,0,1,0,1,0,1,0,0,0,0,1
58.86,18.33,2.81,1.38,124.61,0,1,0,1,0,0,0,1,0,1,0,0
119.61,20.95,2.0,2.78,41.97,0,1,0,1,0,0,0,1,0,0,0,1
44.3,20.23,0.46,2.06,165.34,0,0,1,0,0,1,0,1,0,1,0,0
22.9,13.89,0.9,2.44,153.49,0,1,0,1,0,0,1,0,0,0,0,1
73.57,20.01,2.9,1.01,39.71,1,0,0,0,0,1,0,1,0,1,0,0
32.68,16.85,0.31,3.14,79.36,1,0,0,0,0,1,0,0,1,1,0,0
88.18,15.14,2.95,1.65,22.04,0,0,1,1,0,0,1,0,0,1,0,0
66.98,16.89,0.08,2.04,33.2,0,1,0,1,0,0,0,0,1,0,1,0
114.42,21.14,3.87,1.18,261.77,0,1,0,0,0,1,0,1,0,0,1,0
119.29,19.58,2.9,0.6,42.84,0,0,1,0,0,1,0,0,1,0,1,0
32.97,21.98,1.59,2.63,198.69,0,1,0,0,0,1,1,0,0,0,1,0
78.66,20.6,2.37,3.95,22.32,1,0,0,0,1,0,1,0,0,0,1,0
107.22,18.72,0.98,0.18,134.49,1,0,0,0,1,0,0,1,0,0,1,0
102.23,20.5,0.42,3.84,192.5,0,0,1,1,0,0,0,1,0,1,0,0
51.78,17.16,1.13,0.44,253.03,0,0,1,1,0,0,0,0,1,0,1,0
86.9,21.88,2.13,3.08,159.1,0,0,1,0,1,0,0,1,0,0,1,0
118.48,20.53,1.23,2.59,97.97,0,1,0,0,1,0,1,0,0,1,0,0
112.59,17.56,0.62,0.15,109.92,0,1,0,0,0,1,0,0,1,0,0,1
99.31,16.3,0.46,2.62,263.92,1,0,0,1,0,0,0,1,0,1,0,0
91.69,21.0,0.61,2.69,255.5,1,0,0,0,1,0,0,0,1,0,1,0
81.29,15.7,2.85,2.82,57.19,0,1,0,0,1,0,0,0,1,0,1,0
79.1,12.71,0.6,2.43,240.91,0,0,1,0,0,1,0,0,1,0,1,0
50.68,20.48,2.8,3.95,259.26,0,1,0,0,1,0,0,0,1,1,0,0
33.53,13.43,2.43,1.36,208.13,0,0,1,0,0,1,1,0,0,1,0,0
27.54,14.04,3.55,2.02,288.23,0,0,1,0,0,1,0,0,1,0,0,1
23.73,19.78,0.04,1.21,172.17,0,0,1,0,0,1,0,1,0,0,1,0
109.43,15.54,1.08,3.79,206.52,0,1,0,0,0,1,1,0,0,0,1,0
118.96,17.1,0.02,2.09,85.63,1,0,0,0,1,0,0,0,1,0,0,1
59.08,18.75,2.5,2.72,135.33,0,0,1,1,0,0,0,0,1,0,0,1
25.34,16.46,3.53,0.93,292.19,1,0,0,0,0,1,0,0,1,1,0,0
37.15,20.59,1.89,1.57,9.59,0,1,0,1,0,0,0,1,0,0,1,0
77.46,20.57,1.75,1.99,254.43,0,1,0,0,0,1,1,0,0,0,0,1
28.32,16.27,3.63,1.2,163.47,1,0,0,1,0,0,0,1,0,1,0,0
48.07,21.99,3.4,3.93,292.66,0,0,1,0,1,0,0,0,1,1,0,0
86.17,21.16,3.73,3.24,214.84,0,1,0,0,1,0,0,1,0,0,0,1
43.01,17.36,0.33,2.86,160.45,1,0,0,1,0,0,0,1,0,0,0,1
65.0,14.1,2.23,1.5,175.36,0,1,0,0,0,1,1,0,0,0,1,0
67.38,17.16,2.38,1.67,219.31,0,1,0,0,0,1,0,0,1,1,0,0
39.66,17.71,3.83,2.33,7.94,0,0,1,0,0,1,1,0,0,1,0,0
60.3,13.72,2.47,2.72,123.51,0,0,1,0,0,1,1,0,0,0,1,0
74.96,13.11,0.23,3.5,129.56,0,1,0,1,0,0,1,0,0,0,0,1
87.52,17.95,0.94,0.48,267.63,0,1,0,1,0,0,1,0,0,0,1,0
83.59,15.89,3.22,3.29,144.14,1,0,0,0,0,1,0,1,0,0,1,0
48.31,13.54,1.64,1.29,33.4,1,0,0,0,1,0,0,1,0,0,1,0
79.05,12.61,0.51,1.47,243.82,1,0,0,0,1,0,1,0,0,1,0,0
26.42,19.06,1.63,2.17,127.65,0,1,0,0,0,1,0,0,1,0,0,1
90.01,14.66,3.62,2.3,157.04,0,0,1,0,0,1,0,0,1,1,0,0
82.81,19.22,0.61,1.65,207.54,0,1,0,0,1,0,0,1,0,0,1,0
79.22,19.84,1.19,3.09,122.07,0,0,1,1,0,0,0,0,1,0,1,0
33.35,19.63,3.09,3.59,246.84,1,0,0,0,0,1,1,0,0,1,0,0
22.26,12.08,0.17,1.18,299.69,0,0,1,0,1,0,0,1,0,0,1,0
72.74,13.81,0.13,3.94,290.37,1,0,0,0,1,0,0,0,1,1,0,0
109.32,16.26,0.93,3.19,295.6,0,1,0,0,1,0,0,0,1,0,0,1
62.17,21.59,0.65,2.73,251.1,0,0,1,0,1,0,0,0,1,0,0,1
69.75,18.28,3.22,0.57,261.78,1,0,0,0,1,0,0,0,1,0,1,0
109.58,14.19,3.11,0.23,297.5,1,0,0,0,0,1,1,0,0,0,1,0
99.37,17.11,3.84,2.94,199.36,0,0,1,1,0,0,1,0,0,0,0,1
20.81,15.96,3.46,3.11,292.21,1,0,0,1,0,0,0,0,1,1,0,0
118.34,19.34,2.54,3.11,60.03,1,0,0,0,1,0,0,0,1,0,1,0
34.82,20.13,1.13,0.48,119.88,1,0,0,0,0,1,0,1,0,0,0,1
39.26,15.52,1.02,2.42,26.65,0,0,1,1,0,0,0,1,0,1,0,0
67.93,18.14,2.23,1.11,54.07,1,0,0,0,1,0,0,0,1,0,0,1
21.06,12.79,3.4,3.6,53.46,0,1,0,0,1,0,1,0,0,0,1,0
101.61,20.12,2.15,0.02,208.03,0,1,0,0,0,1,0,1,0,0,1,0
32.91,13.91,2.38,0.2,109.39,1,0,0,1,0,0,1,0,0,1,0,0
74.16,20.19,1.82,3.1,154.26,1,0,0,0,1,0,0,1,0,0,0,1
33.55,14.83,3.05,1.17,189.77,0,0,1,0,0,1,0,0,1,0,1,0
109.62,12.19,1.55,1.1,66.36,0,1,0,0,1,0,0,0,1,1,0,0
30.7,19.14,2.22,0.28,94.12,0,0,1,0,0,1,1,0,0,1,0,0
81.85,15.11,2.45,2.4,161.24,0,0,1,1,0,0,0,0,1,0,0,1
70.35,15.34,3.14,2.94,161.47,1,0,0,1,0,0,0,1,0,1,0,0
57.91,19.61,3.01,3.33,79.42,0,1,0,0,0,1,0,1,0,0,0,1
29.83,18.9,1.98,1.59,269.89,1,0,0,1,0,0,1,0,0,0,1,0
75.88,13.75,0.27,2.84,65.39,0,0,1,0,1,0,1,0,0,0,1,0
47.34,17.09,3.34,3.92,76.9,1,0,0,0,1,0,0,0,1,0,1,0
95.31,12.83,2.77,1.63,69.31,0,0,1,0,0,1,0,1,0,0,0,1
56.13,16.78,2.79,1.53,209.96,0,0,1,0,1,0,0,1,0,1,0,0
87.36,13.73,3.2,3.67,179.1,1,0,0,0,1,0,0,0,1,0,1,0
30.89,17.75,1.17,0.93,161.32,0,0,1,0,1,0,1,0,0,0,1,0
82.03,18.78,0.48,3.03,56.0,0,1,0,0,1,0,0,1,0,0,1,0
32.42,13.77,2.97,0.67,203.06,0,1,0,1,0,0,0,0,1,0,1,0
28.7,12.22,1.73,2.81,296.53,0,0,1,1,0,0,1,0,0,0,0,1
28.87,12.59,1.11,3.95,198.18,1,0,0,0,1,0,1,0,0,0,0,1
67.43,19.72,2.31,2.97,287.31,0,0,1,1,0,0,0,0,1,1,0,0
58.35,14.12,1.69,2.39,26.55,1,0,0,0,1,0,0,1,0,1,0,0
111.02,13.17,2.45,1.74,145.92,0,0,1,0,0,1,0,1,0,0,1,0
112.08,13.0,1.53,0.32,237.23,0,1,0,1,0,0,0,1,0,1,0,0
92.85,16.35,1.25,2.42,155.87,0,0,1,1,0,0,0,1,0,1,0,0
89.15,13.22,1.63,3.33,67.75,0,0,1,1,0,0,0,1,0,1,0,0
35.14,15.14,2.76,1.64,233.62,0,0,1,1,0,0,1,0,0,0,1,0
35.62,18.17,2.5,3.49,140.93,0,0,1,1,0,0,0,1,0,0,0,1
118.25,18.97,2.21,3.23,224.11,0,1,0,1,0,0,0,1,0,1,0,0
103.07,20.52,0.35,3.53,76.94,0,0,1,1,0,0,1,0,0,0,0,1
33.75,20.8,1.03,1.92,297.23,1,0,0,0,0,1,1,0,0,0,0,1
71.95,18.94,3.27,2.99,173.52,0,1,0,0,1,0,0,0,1,1,0,0
75.72,15.0,3.88,2.71,84.75,0,0,1,1,0,0,0,0,1,0,0,1
45.55,13.37,1.31,0.03,225.37,0,1,0,0,1,0,0,0,1,0,0,1
55.88,21.99,1.04,2.71,56.54,1,0,0,0,1,0,0,1,0,1,0,0
49.75,19.76,3.0,3.6,202.65,1,0,0,0,0,1,1,0,0,1,0,0
55.53,12.02,2.76,3.7,253.52,1,0,0,0,1,0,1,0,0,0,0,1
48.3,21.95,2.71,1.67,125.51,0,1,0,0,1,0,0,0,1,1,0,0
35.32,18.98,2.69,3.99,291.46,1,0,0,1,0,0,1,0,0,0,1,0
44.83,12.44,0.33,0.57,190.08,0,1,0,0,1,0,0,1,0,0,0,1
70.05,20.67,0.06,2.61,202.39,0,0,1,0,1,0,0,1,0,0,1,0
34.36,14.42,1.72,2.46,75.97,0,0,1,0,1,0,1,0,0,0,0,1
48.67,17.36,2.01,2.79,132.02,0,1,0,0,1,0,0,1,0,0,0,1
117.72,16.4,3.78,1.95,99.17,1,0,0,0,0,1,0,0,1,0,1,0
110.59,16.31,0.51,0.71,89.24,0,1,0,1,0,0,1,0,0,0,1,0
51.78,21.0,1.8,2.47,95.17,1,0,0,0,1,0,1,0,0,0,0,1
99.98,21.85,1.44,1.02,38.04,0,0,1,0,1,0,0,1,0,1,0,0
71.9,20.39,2.52,0.83,221.26,1,0,0,1,0,0,0,1,0,1,0,0
65.63,18.14,0.0,3.02,182.4,0,0,1,1,0,0,0,1,0,1,0,0
29.55,16.79,0.36,0.81,113.11,1,0,0,1,0,0,0,1,0,0,1,0
74.09,18.67,0.95,2.38,144.75,1,0,0,0,1,0,1,0,0,1,0,0
39.25,20.98,2.06,3.79,54.38,1,0,0,1,0,0,0,1,0,0,0,1
21.71,13.93,2.76,0.18,53.11,0,0,1,1,0,0,0,1,0,0,1,0
119.37,13.09,0.65,1.14,199.97,1,0,0,1,0,0,1,0,0,0,0,1
71.82,21.95,0.87,3.76,114.99,0,0,1,0,1,0,0,1,0,1,0,0
116.72,20.24,0.69,2.57,284.76,0,0,1,1,0,0,0,0,1,0,1,0
53.38,17.61,4.0,3.21,234.22,1,0,0,0,0,1,0,1,0,1,0,0
50.25,18.2,1.58,1.48,290.58,1,0,0,0,1,0,1,0,0,0,1,0
50.61,17.03,0.26,0.18,284.8,0,0,1,1,0,0,1,0,0,0,0,1
54.44,12.47,2.57,1.52,159.72,1,0,0,0,0,1,0,0,1,0,1,0
66.19,13.97,0.12,0.09,242.89,0,0,1,0,1,0,0,0,1,0,1,0
43.09,15.95,3.37,1.68,242.21,0,1,0,0,1,0,1,0,0,0,1,0
66.16,21.53,2.83,1.75,90.94,1,0,0,0,1,0,0,0,1,0,0,1
88.13,12.26,2.72,1.58,179.15,0,1,0,0,0,1,0,1,0,0,1,0
38.09,15.25,2.67,0.68,253.3,0,1,0,1,0,0,0,0,1,0,1,0
102.16,12.7,3.64,1.63,138.08,0,0,1,0,0,1,0,0,1,0,1,0
25.45,16.23,1.49,1.81,152.93,0,1,0,0,0,1,1,0,0,0,0,1
101.52,17.26,1.07,1.59,115.05,0,0,1,0,0,1,1,0,0,0,1,0
82.35,20.93,2.79,3.84,100.38,0,1,0,0,0,1,1,0,0,0,0,1
95.07,20.51,0.09,3.06,65.51,1,0,0,0,0,1,0,0,1,0,0,1
34.27,18.27,2.47,1.69,296.6,0,0,1,0,1,0,0,0,1,0,0,1
65.75,13.95,0.73,1.63,198.53,0,1,0,0,0,1,0,1,0,0,0,1
29.11,21.09,1.6,3.9,175.61,1,0,0,1,0,0,1,0,0,0,0,1
54.31,15.69,2.4,1.5,160.39,1,0,0,0,1,0,0,0,1,0,0,1
91.28,15.81,3.33,0.8,8.79,0,1,0,0,1,0,1,0,0,0,1,0
53.16,18.8,1.92,1.78,233.56,0,0,1,1,0,0,0,1,0,0,1,0
23.6,15.8,2.69,2.79,104.01,1,0,0,0,0,1,0,0,1,0,0,1
79.5,15.39,3.96,0.49,252.24,1,0,0,0,0,1,0,0,1,0,0,1
84.09,15.77,2.65,2.71,106.4,1,0,0,1,0,0,1,0,0,0,1,0
47.21,17.68,2.34,3.05,28.98,0,1,0,0,1,0,0,0,1,1,0,0
70.87,18.61,1.15,1.6,173.42,1,0,0,0,0,1,1,0,0,1,0,0
36.41,14.63,3.25,0.3,220.48,0,1,0,0,1,0,0,1,0,0,0,1
44.99,20.73,0.23,0.23,134.37,0,0,1,0,1,0,0,0,1,1,0,0
84.76,17.45,3.63,3.31,26.07,0,1,0,0,0,1,1,0,0,0,0,1
115.66,21.44,1.22,2.61,71.91,0,1,0,0,0,1,1,0,0,0,0,1
37.52,15.39,1.21,3.21,52.14,0,1,0,0,1,0,0,0,1,0,1,0
22.92,17.38,1.8,3.81,231.56,0,1,0,0,1,0,1,0,0,0,0,1
72.99,19.99,0.73,1.99,160.86,0,1,0,0,1,0,0,0,1,0,0,1
73.73,12.96,0.53,0.28,11.76,0,1,0,1,0,0,0,1,0,1,0,0
97.36,12.57,0.7,1.98,8.16,1,0,0,1,0,0,0,0,1,0,1,0
117.33,18.67,0.94,1.74,9.44,0,0,1,1,0,0,0,1,0,1,0,0
115.58,14.24,3.49,2.08,208.03,1,0,0,0,1,0,0,0,1,0,0,1
38.04,20.62,0.32,1.33,296.06,0,0,1,1,0,0,0,1,0,0,1,0
94.17,14.38,2.62,3.85,94.08,0,1,0,0,0,1,0,1,0,1,0,0
59.04,15.45,2.72,0.41,267.14,1,0,0,0,0,1,1,0,0,0,1,0
52.88,16.3,0.98,1.92,34.34,1,0,0,1,0,0,0,0,1,0,1,0
39.96,12.27,1.53,2.47,58.47,1,0,0,1,0,0,0,1,0,0,1,0
25.6,17.12,2.67,1.59,216.21,0,0,1,0,0,1,0,0,1,1,0,0
67.05,13.79,3.97,0.02,211.93,0,1,0,1,0,0,0,1,0,0,0,1
32.62,13.52,2.68,2.26,69.3,1,0,0,0,0,1,0,0,1,0,1,0
114.35,19.94,3.1,2.48,230.41,1,0,0,0,0,1,1,0,0,0,1,0
65.99,18.4,1.61,2.37,59.3,0,0,1,0,0,1,0,0,1,0,0,1
52.23,13.95,2.43,1.06,202.81,0,0,1,0,0,1,1,0,0,0,1,0
90.59,12.53,0.71,0.56,98.08,0,1,0,0,1,0,0,0,1,0,1,0
111.72,15.62,0.45,3.32,271.35,0,1,0,1,0,0,1,0,0,0,1,0
102.64,17.31,3.19,3.42,216.57,0,1,0,0,0,1,0,0,1,0,1,0
45.24,12.08,3.22,1.22,290.27,1,0,0,0,0,1,0,0,1,1,0,0
102.32,12.57,3.65,2.31,297.69,0,1,0,0,1,0,1,0,0,0,0,1
118.76,15.7,3.05,2.51,54.46,1,0,0,0,1,0,1,0,0,1,0,0
60.49,20.62,0.18,1.83,241.76,1,0,0,0,1,0,0,1,0,0,1,0
46.66,15.0,3.13,1.48,78.52,1,0,0,1,0,0,0,0,1,0,1,0
106.58,16.31,3.51,3.49,113.8,0,1,0,0,0,1,0,1,0,1,0,0
33.96,13.43,2.98,2.16,225.37,0,0,1,1,0,0,0,0,1,1,0,0
47.84,20.27,3.46,3.97,153.41,1,0,0,1,0,0,0,0,1,0,0,1
115.29,15.19,0.63,3.51,191.36,0,1,0,0,1,0,1,0,0,0,0,1
54.78,21.49,0.64,2.0,219.92,0,1,0,1,0,0,1,0,0,0,1,0
92.42,21.88,2.0,3.9,20.84,0,0,1,0,1,0,0,1,0,1,0,0
50.93,21.85,1.31,0.96,48.87,0,1,0,0,1,0,0,1,0,0,1,0
33.38,18.87,3.98,1.96,226.28,0,1,0,0,0,1,0,1,0,0,1,0
65.31,21.32,1.17,3.43,87.16,0,1,0,0,1,0,0,0,1,1,0,0
34.79,18.66,2.42,3.78,48.47,0,1,0,1,0,0,1,0,0,0,0,1
67.37,15.64,2.77,3.58,250.32,0,0,1,0,1,0,0,1,0,0,1,0
65.76,20.51,2.07,2.64,289.95,1,0,0,0,1,0,1,0,0,0,0,1
68.49,15.98,0.63,1.21,72.85,1,0,0,0,1,0,0,1,0,1,0,0
29.01,16.53,3.97,0.29,282.77,1,0,0,0,0,1,0,1,0,1,0,0
84.43,17.51,0.17,2.89,235.76,0,1,0,0,1,0,0,0,1,0,0,1
59.85,18.6,1.11,0.28,233.13,0,0,1,1,0,0,1,0,0,1,0,0
107.84,20.82,0.26,0.58,277.63,0,1,0,0,1,0,1,0,0,1,0,0
53.44,21.22,3.52,1.74,279.42,0,1,0,0,1,0,1,0,0,0,0,1
100.93,17.21,3.23,3.42,90.9,0,1,0,0,0,1,0,1,0,1,0,0
23.42,21.35,3.62,1.54,19.17,0,1,0,0,1,0,0,1,0,0,1,0
110.81,16.44,1.42,0.56,265.32,0,0,1,0,0,1,0,1,0,0,1,0
105.06,14.03,1.45,1.9,44.41,0,1,0,0,1,0,0,0,1,1,0,0
87.77,18.47,1.08,1.64,10.92,1,0,0,0,1,0,0,0,1,0,1,0
36.18,18.69,1.84,2.28,177.18,0,0,1,0,0,1,0,1,0,0,0,1
95.65,16.14,0.91,0.24,119.2,1,0,0,0,0,1,1,0,0,0,0,1
23.67,12.45,0.57,3.42,68.49,0,1,0,1,0,0,1,0,0,0,1,0
22.62,13.82,2.41,3.38,234.94,1,0,0,0,0,1,0,1,0,1,0,0
61.65,20.31,3.06,1.88,46.33,1,0,0,1,0,0,0,0,1,1,0,0
81.19,17.65,3.97,1.59,65.09,1,0,0,1,0,0,0,0,1,0,1,0
83.05,13.81,1.32,1.17,126.58,0,1,0,1,0,0,0,0,1,1,0,0
34.44,14.46,3.82,3.08,81.06,1,0,0,0,0,1,0,0,1,0,0,1
43.22,17.6,0.59,0.53,211.93,0,1,0,0,0,1,0,1,0,0,0,1
104.82,20.37,1.27,2.84,272.19,1,0,0,1,0,0,0,0,1,0,0,1
66.26,20.83,3.1,0.41,275.62,1,0,0,1,0,0,1,0,0,1,0,0
84.6,20.89,3.02,0.63,181.7,0,0,1,0,0,1,0,1,0,1,0,0
81.39,18.63,0.19,0.3,228.66,0,0,1,1,0,0,0,0,1,0,1,0
107.63,18.17,3.68,0.76,115.39,1,0,0,0,1,0,0,1,0,1,0,0
91.43,12.42,2.5,0.21,66.34,0,0,1,1,0,0,1,0,0,0,0,1
84.17,18.47,1.59,3.98,212.76,0,0,1,1,0,0,0,1,0,0,0,1
95.84,20.58,0.75,3.19,218.84,0,1,0,0,1,0,0,1,0,0,1,0
94.01,18.1,3.79,0.83,67.25,1,0,0,0,1,0,0,1,0,0,1,0
40.36,14.8,0.55,3.9,73.01,1,0,0,1,0,0,0,1,0,0,1,0
52.78,14.48,2.33,3.29,111.57,0,1,0,0,1,0,1,0,0,1,0,0
74.39,17.86,3.77,0.27,215.9,1,0,0,1,0,0,1,0,0,0,0,1
41.51,18.88,1.9,0.6,122.81,1,0,0,1,0,0,0,1,0,0,1,0
54.84,13.52,3.51,0.3,75.05,0,0,1,0,1,0,0,0,1,0,1,0
73.96,12.02,0.78,3.9,91.86,0,0,1,0,1,0,0,0,1,0,0,1
29.18,21.72,2.12,1.5,138.83,0,1,0,0,0,1,0,0,1,0,0,1
67.37,14.04,3.33,1.78,21.42,0,1,0,0,0,1,0,0,1,1,0,0
80.3,12.07,3.95,3.05,279.98,0,0,1,0,0,1,1,0,0,1,0,0
59.8,21.3,1.23,3.95,245.83,0,1,0,0,1,0,0,1,0,0,0,1
43.28,16.1,1.58,2.16,287.63,0,0,1,1,0,0,0,0,1,0,0,1
94.98,17.77,2.75,3.95,71.62,1,0,0,0,0,1,0,1,0,0,0,1
23.88,19.1,2.75,2.45,191.15,0,1,0,1,0,0,0,0,1,1,0,0
114.85,13.35,2.16,2.36,139.68,1,0,0,1,0,0,1,0,0,1,0,0
118.11,12.43,3.52,3.8,291.11,1,0,0,1,0,0,1,0,0,0,1,0
81.69,13.8,3.28,1.76,5.59,0,0,1,1,0,0,1,0,0,0,1,0
32.76,19.35,2.54,3.91,86.71,1,0,0,1,0,0,0,1,0,0,1,0
116.77,17.47,1.27,0.91,276.74,1,0,0,0,0,1,0,0,1,0,1,0
39.34,15.91,3.34,0.28,289.19,0,0,1,0,1,0,0,0,1,0,1,0
107.05,14.4,1.1,2.51,91.11,0,1,0,1,0,0,1,0,0,0,0,1
29.1,15.82,3.92,2.17,89.18,0,1,0,0,0,1,0,1,0,0,1,0
25.89,12.39,1.23,0.04,135.08,0,1,0,1,0,0,1,0,0,0,1,0
113.21,21.5,3.6,3.67,295.4,0,0,1,0,1,0,1,0,0,0,0,1
103.17,21.79,3.13,1.08,90.12,1,0,0,0,0,1,1,0,0,1,0,0
53.91,19.81,2.69,1.72,86.3,1,0,0,0,1,0,1,0,0,0,0,1
20.49,21.33,3.21,3.33,64.47,0,0,1,1,0,0,0,0,1,0,1,0
48.37,17.94,2.77,3.17,145.42,0,1,0,0,1,0,0,1,0,0,0,1
38.68,15.39,2.77,1.47,240.2,0,0,1,0,1,0,1,0,0,1,0,0
93.66,12.25,1.33,3.72,241.66,1,0,0,0,1,0,0,0,1,0,1,0
37.45,18.34,1.92,2.84,132.67,1,0,0,0,0,1,1,0,0,0,1,0
117.62,15.12,1.78,2.22,90.72,0,0,1,0,1,0,0,1,0,1,0,0
68.47,20.81,0.12,2.52,240.8,1,0,0,0,1,0,0,0,1,0,0,1
62.68,17.29,3.74,0.03,243.64,1,0,0,0,1,0,0,0,1,0,0,1
45.94,21.39,2.42,0.42,73.34,0,0,1,0,1,0,0,1,0,0,1,0
52.64,12.19,3.32,0.67,223.57,0,1,0,0,0,1,0,1,0,0,1,0
38.07,13.3,0.48,2.89,136.71,1,0,0,0,0,1,1,0,0,0,0,1
27.2,17.47,0.74,2.92,273.74,1,0,0,1,0,0,0,0,1,0,1,0
25.6,21.7,2.27,0.99,80.54,1,0,0,0,1,0,1,0,0,0,0,1
66.8,20.51,0.77,0.45,52.94,0,0,1,1,0,0,0,0,1,0,0,1
105.35,16.13,0.73,1.16,192.88,1,0,0,0,0,1,0,0,1,0,0,1
92.41,19.26,1.47,3.03,229.52,1,0,0,0,0,1,0,1,0,0,0,1
64.49,14.71,3.45,1.45,178.14,0,0,1,0,0,1,0,1,0,0,1,0
113.62,19.53,3.91,3.17,256.0,0,1,0,0,0,1,1,0,0,1,0,0
58.2,16.11,0.4,0.87,89.56,0,1,0,0,0,1,0,0,1,0,0,1
78.5,16.67,3.5,2.77,239.36,0,0,1,0,1,0,1,0,0,0,1,0
113.1,12.3,1.91,0.06,30.4,0,1,0,0,0,1,1,0,0,0,0,1
40.44,17.73,2.72,0.68,156.94,1,0,0,1,0,0,0,0,1,1,0,0
58.99,17.04,0.0,2.41,7.54,0,1,0,0,1,0,0,1,0,0,1,0
42.34,19.24,0.22,0.11,269.69,0,0,1,0,1,0,0,1,0,0,1,0
79.34,18.84,2.7,0.11,154.36,0,1,0,1,0,0,0,1,0,1,0,0
115.63,13.76,2.64,1.39,122.44,0,1,0,0,0,1,0,0,1,0,0,1
39.46,13.61,3.92,3.09,296.93,0,1,0,0,1,0,1,0,0,1,0,0
75.8,19.3,0.6,1.56,80.45,1,0,0,0,0,1,0,1,0,0,1,0
51.93,12.6,0.3,0.25,146.03,1,0,0,0,1,0,0,0,1,0,0,1
36.7,14.77,3.03,2.91,278.24,0,0,1,0,1,0,0,0,1,1,0,0
106.95,13.01,3.34,0.1,54.25,0,1,0,0,1,0,1,0,0,0,0,1
36.27,14.93,1.16,1.33,37.35,0,1,0,0,1,0,0,1,0,1,0,0
59.38,20.56,0.52,3.01,176.21,0,1,0,1,0,0,0,0,1,1,0,0
80.21,15.52,3.25,2.95,138.71,0,1,0,0,1,0,1,0,0,0,0,1
72.13,21.86,1.65,1.1,169.23,1,0,0,1,0,0,0,1,0,0,0,1
76.64,14.73,2.12,1.71,107.46,0,1,0,1,0,0,0,0,1,0,0,1
112.29,20.51,1.25,2.85,219.52,0,0,1,0,0,1,0,1,0,0,0,1
77.04,20.32,1.89,1.41,187.45,1,0,0,0,1,0,0,1,0,1,0,0
74.76,21.19,0.01,0.72,241.47,0,0,1,0,1,0,1,0,0,0,0,1
93.14,21.4,0.95,1.49,247.13,1,0,0,0,0,1,1,0,0,1,0,0
94.43,20.04,0.89,0.3,51.23,0,0,1,0,0,1,0,0,1,0,0,1
83.43,20.57,2.56,2.31,15.76,1,0,0,0,1,0,0,0,1,0,0,1
49.56,14.71,3.8,1.01,182.43,0,1,0,0,0,1,0,0,1,1,0,0
111.26,16.37,2.28,3.29,170.47,1,0,0,0,1,0,0,1,0,0,0,1
21.0,12.92,1.65,3.01,243.28,1,0,0,1,0,0,0,1,0,0,1,0
32.71,13.94,1.29,2.53,291.49,0,1,0,1,0,0,1,0,0,0,0,1
51.93,17.84,1.84,2.29,221.93,1,0,0,1,0,0,1,0,0,0,0,1
76.76,17.87,0.13,0.56,293.29,0,0,1,1,0,0,1,0,0,0,0,1
95.92,13.53,0.3,3.81,190.24,0,0,1,1,0,0,1,0,0,1,0,0
100.89,14.6,2.92,3.83,73.84,0,0,1,0,1,0,1,0,0,0,1,0
111.7,21.58,0.79,1.32,23.54,1,0,0,0,1,0,0,1,0,1,0,0
100.1,19.56,3.77,1.42,201.67,0,0,1,0,0,1,1,0,0,1,0,0
115.23,18.05,1.03,1.89,35.25,1,0,0,1,0,0,0,0,1,1,0,0
52.95,20.04,1.34,3.26,258.55,1,0,0,0,1,0,0,0,1,1,0,0
49.21,12.55,3.78,2.55,227.07,0,1,0,0,1,0,1,0,0,1,0,0
69.64,12.39,0.83,3.73,102.53,0,1,0,0,1,0,1,0,0,0,1,0
104.42,12.43,1.27,2.7,14.66,0,1,0,1,0,0,0,1,0,0,0,1
95.26,12.89,0.14,1.81,52.27,0,1,0,0,1,0,1,0,0,1,0,0
28.34,18.85,0.21,2.01,72.43,1,0,0,0,1,0,0,1,0,0,1,0
103.52,21.07,2.68,0.6,31.57,1,0,0,0,1,0,1,0,0,0,0,1
79.85,15.77,2.1,0.63,9.41,0,1,0,0,1,0,0,0,1,0,1,0
89.9,16.37,3.68,0.65,273.34,1,0,0,1,0,0,1,0,0,1,0,0
